date,camera,task,footage,timestamps
26-04-26,C5006,,GX081417.MP4,
26-04-26,C5006,,GX091414.MP4,
26-04-26,C5223,,GX014897.MP4,
26-04-26,C5223,,GX014898.MP4,
26-04-26,C5223,,GX014899.MP4,
26-04-26,C5223,,GX014900.MP4,
26-04-26,C5223,,GX014903.MP4,
26-04-26,C5223,,GX014904.MP4,
26-04-26,C5223,,GX014905.MP4,
26-04-26,C5223,,GX014906.MP4,
26-04-26,C5223,,GX014907.MP4,
26-04-26,C5223,,GX014908.MP4,
26-04-26,C5223,,GX014909.MP4,
26-04-26,C5223,,GX014910.MP4,
26-04-26,C5223,,GX024895.MP4,
26-04-26,C5223,,GX024897.MP4,
26-04-26,C5223,,GX024899.MP4,
26-04-26,C5223,,GX024900.MP4,
26-04-26,C5223,,GX024903.MP4,
26-04-26,C5223,,GX024904.MP4,
26-04-26,C5223,,GX024905.MP4,
26-04-26,C5223,,GX024908.MP4,
26-04-26,C5223,task-Cardboard-Insert,GX014893.MP4,
26-04-26,C5223,task-Cardboard-Insert,GX024893.MP4,
26-04-26,C5223,task-Inside out,GX014896.MP4,
26-04-26,C5223,task-Inside out,GX024896.MP4,
26-04-26,C5223,task-label-attachment,GX014902.MP4,
26-04-26,C5223,task-label-attachment,GX024902.MP4,
26-04-26,C5223,task-machine-cutting,GX014892.MP4,
26-04-26,C5223,task-machine-cutting,GX014894.MP4,
26-04-26,C5223,task-machine-cutting,GX014895.MP4,
26-04-26,C5223,task-machine-cutting,GX024892.MP4,
26-04-26,C5223,task-Safety-Sticker,GX014891.MP4,
26-04-26,C5223,task-Safety-Sticker,GX024891.MP4,
26-04-26,C5223,task-Safety-Sticker,GX034891.MP4,
26-04-26,C6180,task-cardboard-folding,GX010340.MP4,
26-04-26,C6180,task-checking,GX010328.MP4,
26-04-26,C6180,task-checking,GX010329.MP4,
26-04-26,C6180,task-label-attachment,GX010330.MP4,
26-04-26,C6180,task-label-attachment,GX010331.MP4,
26-04-26,C6180,task-label-attachment,GX010332.MP4,
26-04-26,C6180,task-label-attachment,GX010333.MP4,
26-04-26,C6180,task-label-attachment,GX010334.MP4,
26-04-26,C6180,task-label-attachment,GX010338.MP4,
26-04-26,C6180,task-machine-cutting,GX010335.MP4,
26-04-26,C6180,task-machine-cutting,GX010339.MP4,
26-04-26,C6180,task-scissor,GX010341.MP4,
